FID	IID	Project	Region	Population	Genetic_Region
HG03547	HG03547	1000 Genomes	AFR	MSL	AFR
HG03548	HG03548	1000 Genomes	AFR	MSL	AFR
HG03556	HG03556	1000 Genomes	AFR	MSL	AFR
HG03557	HG03557	1000 Genomes	AFR	MSL	AFR
HG03558	HG03558	1000 Genomes	AFR	MSL	AFR
HG03559	HG03559	1000 Genomes	AFR	MSL	AFR
HG03563	HG03563	1000 Genomes	AFR	MSL	AFR
HG03565	HG03565	1000 Genomes	AFR	MSL	AFR
HG03567	HG03567	1000 Genomes	AFR	MSL	AFR
HG03571	HG03571	1000 Genomes	AFR	MSL	AFR
HG03572	HG03572	1000 Genomes	AFR	MSL	AFR
HG03574	HG03574	1000 Genomes	AFR	MSL	AFR
HG03575	HG03575	1000 Genomes	AFR	MSL	AFR
HG03576	HG03576	1000 Genomes	AFR	MSL	AFR
HG03577	HG03577	1000 Genomes	AFR	MSL	AFR
HG03578	HG03578	1000 Genomes	AFR	MSL	AFR
HG03579	HG03579	1000 Genomes	AFR	MSL	AFR
HG03582	HG03582	1000 Genomes	AFR	MSL	AFR
HG03583	HG03583	1000 Genomes	AFR	MSL	AFR
HG03584	HG03584	1000 Genomes	AFR	MSL	AFR
HG03585	HG03585	1000 Genomes	SAS	BEB	CSA
HG03589	HG03589	1000 Genomes	SAS	BEB	CSA
HG03593	HG03593	1000 Genomes	SAS	BEB	CSA
HG03594	HG03594	1000 Genomes	SAS	BEB	CSA
HG03595	HG03595	1000 Genomes	SAS	BEB	CSA
HG03596	HG03596	1000 Genomes	SAS	BEB	CSA
HG03598	HG03598	1000 Genomes	SAS	BEB	CSA
HG03600	HG03600	1000 Genomes	SAS	BEB	CSA
HG03603	HG03603	1000 Genomes	SAS	BEB	CSA
HG03604	HG03604	1000 Genomes	SAS	BEB	CSA
HG03605	HG03605	1000 Genomes	SAS	BEB	CSA
HG03606	HG03606	1000 Genomes	SAS	BEB	CSA
HG03607	HG03607	1000 Genomes	SAS	BEB	CSA
HG03611	HG03611	1000 Genomes	SAS	BEB	CSA
HG03615	HG03615	1000 Genomes	SAS	BEB	CSA
HG03616	HG03616	1000 Genomes	SAS	BEB	CSA
HG03617	HG03617	1000 Genomes	SAS	BEB	CSA
HG03618	HG03618	1000 Genomes	SAS	PJL	CSA
HG03619	HG03619	1000 Genomes	SAS	PJL	CSA
HG03620	HG03620	1000 Genomes	SAS	PJL	CSA
HG03629	HG03629	1000 Genomes	SAS	PJL	CSA
HG03631	HG03631	1000 Genomes	SAS	PJL	CSA
HG03633	HG03633	1000 Genomes	SAS	PJL	CSA
HG03634	HG03634	1000 Genomes	SAS	PJL	CSA
HG03635	HG03635	1000 Genomes	SAS	PJL	CSA
HG03636	HG03636	1000 Genomes	SAS	PJL	CSA
HG03639	HG03639	1000 Genomes	SAS	PJL	CSA
HG03640	HG03640	1000 Genomes	SAS	PJL	CSA
HG03641	HG03641	1000 Genomes	SAS	PJL	CSA
HG03642	HG03642	1000 Genomes	SAS	STU	CSA
HG03643	HG03643	1000 Genomes	SAS	STU	CSA
HG03644	HG03644	1000 Genomes	SAS	STU	CSA
HG03645	HG03645	1000 Genomes	SAS	STU	CSA
HG03646	HG03646	1000 Genomes	SAS	STU	CSA
HG03649	HG03649	1000 Genomes	SAS	PJL	CSA
HG03650	HG03650	1000 Genomes	SAS	PJL	CSA
HG03651	HG03651	1000 Genomes	SAS	PJL	CSA
HG03652	HG03652	1000 Genomes	SAS	PJL	CSA
HG03653	HG03653	1000 Genomes	SAS	PJL	CSA
HG03654	HG03654	1000 Genomes	SAS	PJL	CSA
HG03660	HG03660	1000 Genomes	SAS	PJL	CSA
HG03663	HG03663	1000 Genomes	SAS	PJL	CSA
HG03667	HG03667	1000 Genomes	SAS	PJL	CSA
HG03668	HG03668	1000 Genomes	SAS	PJL	CSA
HG03669	HG03669	1000 Genomes	SAS	PJL	CSA
HG03672	HG03672	1000 Genomes	SAS	STU	CSA
HG03673	HG03673	1000 Genomes	SAS	STU	CSA
HG03679	HG03679	1000 Genomes	SAS	STU	CSA
HG03680	HG03680	1000 Genomes	SAS	STU	CSA
HG03681	HG03681	1000 Genomes	SAS	STU	CSA
HG03682	HG03682	1000 Genomes	SAS	STU	CSA
HG03683	HG03683	1000 Genomes	SAS	STU	CSA
HG03684	HG03684	1000 Genomes	SAS	STU	CSA
HG03685	HG03685	1000 Genomes	SAS	STU	CSA
HG03686	HG03686	1000 Genomes	SAS	STU	CSA
HG03687	HG03687	1000 Genomes	SAS	STU	CSA
HG03689	HG03689	1000 Genomes	SAS	STU	CSA
HG03690	HG03690	1000 Genomes	SAS	STU	CSA
HG03691	HG03691	1000 Genomes	SAS	STU	CSA
HG03692	HG03692	1000 Genomes	SAS	STU	CSA
HG03693	HG03693	1000 Genomes	SAS	STU	CSA
HG03694	HG03694	1000 Genomes	SAS	STU	CSA
HG03695	HG03695	1000 Genomes	SAS	STU	CSA
HG03696	HG03696	1000 Genomes	SAS	STU	CSA
HG03697	HG03697	1000 Genomes	SAS	STU	CSA
HG03698	HG03698	1000 Genomes	SAS	STU	CSA
HG03699	HG03699	1000 Genomes	SAS	PJL	CSA
HG03700	HG03700	1000 Genomes	SAS	PJL	CSA
HG03701	HG03701	1000 Genomes	SAS	PJL	CSA
HG03702	HG03702	1000 Genomes	SAS	PJL	CSA
HG03703	HG03703	1000 Genomes	SAS	PJL	CSA
HG03704	HG03704	1000 Genomes	SAS	PJL	CSA
HG03705	HG03705	1000 Genomes	SAS	PJL	CSA
HG03706	HG03706	1000 Genomes	SAS	PJL	CSA
HG03707	HG03707	1000 Genomes	SAS	PJL	CSA
HG03708	HG03708	1000 Genomes	SAS	PJL	CSA
HG03709	HG03709	1000 Genomes	SAS	PJL	CSA
HG03710	HG03710	1000 Genomes	SAS	PJL	CSA
HG03711	HG03711	1000 Genomes	SAS	STU	CSA
HG03713	HG03713	1000 Genomes	SAS	ITU	CSA
HG03714	HG03714	1000 Genomes	SAS	ITU	CSA
HG03716	HG03716	1000 Genomes	SAS	ITU	CSA
HG03717	HG03717	1000 Genomes	SAS	ITU	CSA
HG03718	HG03718	1000 Genomes	SAS	ITU	CSA
HG03720	HG03720	1000 Genomes	SAS	ITU	CSA
HG03721	HG03721	1000 Genomes	SAS	ITU	CSA
HG03727	HG03727	1000 Genomes	SAS	ITU	CSA
HG03729	HG03729	1000 Genomes	SAS	ITU	CSA
HG03730	HG03730	1000 Genomes	SAS	ITU	CSA
HG03731	HG03731	1000 Genomes	SAS	ITU	CSA
HG03732	HG03732	1000 Genomes	SAS	ITU	CSA
HG03733	HG03733	1000 Genomes	SAS	STU	CSA
HG03736	HG03736	1000 Genomes	SAS	STU	CSA
HG03738	HG03738	1000 Genomes	SAS	STU	CSA
HG03740	HG03740	1000 Genomes	SAS	STU	CSA
HG03741	HG03741	1000 Genomes	SAS	STU	CSA
HG03742	HG03742	1000 Genomes	SAS	ITU	CSA
HG03743	HG03743	1000 Genomes	SAS	STU	CSA
HG03744	HG03744	1000 Genomes	SAS	STU	CSA
HG03745	HG03745	1000 Genomes	SAS	STU	CSA
HG03746	HG03746	1000 Genomes	SAS	STU	CSA
HG03750	HG03750	1000 Genomes	SAS	STU	CSA
HG03752	HG03752	1000 Genomes	SAS	STU	CSA
HG03753	HG03753	1000 Genomes	SAS	STU	CSA
HG03754	HG03754	1000 Genomes	SAS	STU	CSA
HG03755	HG03755	1000 Genomes	SAS	STU	CSA
HG03756	HG03756	1000 Genomes	SAS	STU	CSA
HG03757	HG03757	1000 Genomes	SAS	STU	CSA
HG03760	HG03760	1000 Genomes	SAS	STU	CSA
HG03761	HG03761	1000 Genomes	SAS	PJL	CSA
HG03762	HG03762	1000 Genomes	SAS	PJL	CSA
HG03763	HG03763	1000 Genomes	SAS	PJL	CSA
HG03765	HG03765	1000 Genomes	SAS	PJL	CSA
HG03767	HG03767	1000 Genomes	SAS	PJL	CSA
HG03770	HG03770	1000 Genomes	SAS	ITU	CSA
HG03771	HG03771	1000 Genomes	SAS	ITU	CSA
HG03772	HG03772	1000 Genomes	SAS	ITU	CSA
HG03773	HG03773	1000 Genomes	SAS	ITU	CSA
HG03774	HG03774	1000 Genomes	SAS	ITU	CSA
HG03775	HG03775	1000 Genomes	SAS	ITU	CSA
HG03777	HG03777	1000 Genomes	SAS	ITU	CSA
HG03778	HG03778	1000 Genomes	SAS	ITU	CSA
HG03779	HG03779	1000 Genomes	SAS	ITU	CSA
HG03780	HG03780	1000 Genomes	SAS	ITU	CSA
HG03781	HG03781	1000 Genomes	SAS	ITU	CSA
HG03782	HG03782	1000 Genomes	SAS	ITU	CSA
HG03784	HG03784	1000 Genomes	SAS	ITU	CSA
HG03785	HG03785	1000 Genomes	SAS	ITU	CSA
HG03786	HG03786	1000 Genomes	SAS	ITU	CSA
HG03787	HG03787	1000 Genomes	SAS	ITU	CSA
HG03788	HG03788	1000 Genomes	SAS	ITU	CSA
HG03789	HG03789	1000 Genomes	SAS	ITU	CSA
HG03790	HG03790	1000 Genomes	SAS	ITU	CSA
HG03792	HG03792	1000 Genomes	SAS	ITU	CSA
HG03793	HG03793	1000 Genomes	SAS	BEB	CSA
HG03794	HG03794	1000 Genomes	SAS	BEB	CSA
HG03795	HG03795	1000 Genomes	SAS	BEB	CSA
HG03796	HG03796	1000 Genomes	SAS	BEB	CSA
HG03797	HG03797	1000 Genomes	SAS	BEB	CSA
HG03798	HG03798	1000 Genomes	SAS	BEB	CSA
HG03799	HG03799	1000 Genomes	SAS	BEB	CSA
HG03800	HG03800	1000 Genomes	SAS	BEB	CSA
HG03801	HG03801	1000 Genomes	SAS	BEB	CSA
HG03802	HG03802	1000 Genomes	SAS	BEB	CSA
HG03803	HG03803	1000 Genomes	SAS	BEB	CSA
HG03804	HG03804	1000 Genomes	SAS	BEB	CSA
HG03805	HG03805	1000 Genomes	SAS	BEB	CSA
HG03806	HG03806	1000 Genomes	SAS	BEB	CSA
HG03807	HG03807	1000 Genomes	SAS	BEB	CSA
HG03808	HG03808	1000 Genomes	SAS	BEB	CSA
HG03809	HG03809	1000 Genomes	SAS	BEB	CSA
HG03812	HG03812	1000 Genomes	SAS	BEB	CSA
HG03817	HG03817	1000 Genomes	SAS	BEB	CSA
HG03821	HG03821	1000 Genomes	SAS	BEB	CSA
HG03824	HG03824	1000 Genomes	SAS	BEB	CSA
HG03826	HG03826	1000 Genomes	SAS	BEB	CSA
HG03829	HG03829	1000 Genomes	SAS	BEB	CSA
HG03830	HG03830	1000 Genomes	SAS	BEB	CSA
HG03831	HG03831	1000 Genomes	SAS	BEB	CSA
HG03832	HG03832	1000 Genomes	SAS	BEB	CSA
HG03833	HG03833	1000 Genomes	SAS	BEB	CSA
HG03834	HG03834	1000 Genomes	SAS	BEB	CSA
HG03836	HG03836	1000 Genomes	SAS	STU	CSA
HG03837	HG03837	1000 Genomes	SAS	STU	CSA
HG03838	HG03838	1000 Genomes	SAS	STU	CSA
HG03844	HG03844	1000 Genomes	SAS	STU	CSA
HG03846	HG03846	1000 Genomes	SAS	STU	CSA
HG03848	HG03848	1000 Genomes	SAS	STU	CSA
HG03849	HG03849	1000 Genomes	SAS	STU	CSA
HG03850	HG03850	1000 Genomes	SAS	STU	CSA
HG03851	HG03851	1000 Genomes	SAS	STU	CSA
HG03854	HG03854	1000 Genomes	SAS	STU	CSA
HG03856	HG03856	1000 Genomes	SAS	STU	CSA
HG03857	HG03857	1000 Genomes	SAS	STU	CSA
HG03858	HG03858	1000 Genomes	SAS	STU	CSA
HG03861	HG03861	1000 Genomes	SAS	ITU	CSA
HG03862	HG03862	1000 Genomes	SAS	ITU	CSA
HG03863	HG03863	1000 Genomes	SAS	ITU	CSA
HG03864	HG03864	1000 Genomes	SAS	ITU	CSA
HG03866	HG03866	1000 Genomes	SAS	ITU	CSA
HG03867	HG03867	1000 Genomes	SAS	ITU	CSA
HG03868	HG03868	1000 Genomes	SAS	ITU	CSA
HG03869	HG03869	1000 Genomes	SAS	ITU	CSA
HG03870	HG03870	1000 Genomes	SAS	ITU	CSA
HG03871	HG03871	1000 Genomes	SAS	ITU	CSA
HG03872	HG03872	1000 Genomes	SAS	ITU	CSA
HG03873	HG03873	1000 Genomes	SAS	ITU	CSA
HG03874	HG03874	1000 Genomes	SAS	ITU	CSA
HG03875	HG03875	1000 Genomes	SAS	ITU	CSA
HG03882	HG03882	1000 Genomes	SAS	ITU	CSA
HG03884	HG03884	1000 Genomes	SAS	STU	CSA
HG03887	HG03887	1000 Genomes	SAS	STU	CSA
HG03888	HG03888	1000 Genomes	SAS	STU	CSA
HG03890	HG03890	1000 Genomes	SAS	STU	CSA
HG03894	HG03894	1000 Genomes	SAS	STU	CSA
HG03895	HG03895	1000 Genomes	SAS	STU	CSA
HG03896	HG03896	1000 Genomes	SAS	STU	CSA
HG03897	HG03897	1000 Genomes	SAS	STU	CSA
HG03898	HG03898	1000 Genomes	SAS	STU	CSA
HG03899	HG03899	1000 Genomes	SAS	STU	CSA
HG03900	HG03900	1000 Genomes	SAS	STU	CSA
HG03902	HG03902	1000 Genomes	SAS	BEB	CSA
HG03904	HG03904	1000 Genomes	SAS	BEB	CSA
HG03905	HG03905	1000 Genomes	SAS	BEB	CSA
HG03906	HG03906	1000 Genomes	SAS	BEB	CSA
HG03907	HG03907	1000 Genomes	SAS	BEB	CSA
HG03908	HG03908	1000 Genomes	SAS	BEB	CSA
HG03909	HG03909	1000 Genomes	SAS	BEB	CSA
HG03910	HG03910	1000 Genomes	SAS	BEB	CSA
HG03911	HG03911	1000 Genomes	SAS	BEB	CSA
HG03913	HG03913	1000 Genomes	SAS	BEB	CSA
HG03914	HG03914	1000 Genomes	SAS	BEB	CSA
HG03915	HG03915	1000 Genomes	SAS	BEB	CSA
HG03916	HG03916	1000 Genomes	SAS	BEB	CSA
HG03917	HG03917	1000 Genomes	SAS	BEB	CSA
HG03919	HG03919	1000 Genomes	SAS	BEB	CSA
HG03920	HG03920	1000 Genomes	SAS	BEB	CSA
HG03922	HG03922	1000 Genomes	SAS	BEB	CSA
HG03925	HG03925	1000 Genomes	SAS	BEB	CSA
HG03926	HG03926	1000 Genomes	SAS	BEB	CSA
HG03927	HG03927	1000 Genomes	SAS	BEB	CSA
HG03928	HG03928	1000 Genomes	SAS	BEB	CSA
HG03929	HG03929	1000 Genomes	SAS	BEB	CSA
HG03930	HG03930	1000 Genomes	SAS	BEB	CSA
HG03931	HG03931	1000 Genomes	SAS	BEB	CSA
HG03934	HG03934	1000 Genomes	SAS	BEB	CSA
HG03937	HG03937	1000 Genomes	SAS	BEB	CSA
HG03940	HG03940	1000 Genomes	SAS	BEB	CSA
HG03941	HG03941	1000 Genomes	SAS	BEB	CSA
HG03942	HG03942	1000 Genomes	SAS	BEB	CSA
HG03945	HG03945	1000 Genomes	SAS	STU	CSA
HG03947	HG03947	1000 Genomes	SAS	STU	CSA
HG03949	HG03949	1000 Genomes	SAS	STU	CSA
HG03950	HG03950	1000 Genomes	SAS	STU	CSA
HG03951	HG03951	1000 Genomes	SAS	STU	CSA
HG03953	HG03953	1000 Genomes	SAS	STU	CSA
HG03955	HG03955	1000 Genomes	SAS	STU	CSA
HG03960	HG03960	1000 Genomes	SAS	ITU	CSA
HG03963	HG03963	1000 Genomes	SAS	ITU	CSA
HG03965	HG03965	1000 Genomes	SAS	ITU	CSA
HG03967	HG03967	1000 Genomes	SAS	ITU	CSA
HG03968	HG03968	1000 Genomes	SAS	ITU	CSA
HG03969	HG03969	1000 Genomes	SAS	ITU	CSA
HG03971	HG03971	1000 Genomes	SAS	ITU	CSA
HG03973	HG03973	1000 Genomes	SAS	ITU	CSA
HG03974	HG03974	1000 Genomes	SAS	ITU	CSA
HG03976	HG03976	1000 Genomes	SAS	ITU	CSA
HG03977	HG03977	1000 Genomes	SAS	ITU	CSA
HG03978	HG03978	1000 Genomes	SAS	ITU	CSA
HG03985	HG03985	1000 Genomes	SAS	STU	CSA
HG03986	HG03986	1000 Genomes	SAS	STU	CSA
HG03989	HG03989	1000 Genomes	SAS	STU	CSA
HG03990	HG03990	1000 Genomes	SAS	STU	CSA
HG03991	HG03991	1000 Genomes	SAS	STU	CSA
HG03995	HG03995	1000 Genomes	SAS	STU	CSA
HG03998	HG03998	1000 Genomes	SAS	STU	CSA
HG03999	HG03999	1000 Genomes	SAS	STU	CSA
HG04001	HG04001	1000 Genomes	SAS	ITU	CSA
HG04002	HG04002	1000 Genomes	SAS	ITU	CSA
HG04003	HG04003	1000 Genomes	SAS	STU	CSA
HG04006	HG04006	1000 Genomes	SAS	STU	CSA
HG04014	HG04014	1000 Genomes	SAS	ITU	CSA
HG04015	HG04015	1000 Genomes	SAS	ITU	CSA
HG04017	HG04017	1000 Genomes	SAS	ITU	CSA
HG04018	HG04018	1000 Genomes	SAS	ITU	CSA
HG04019	HG04019	1000 Genomes	SAS	ITU	CSA
HG04020	HG04020	1000 Genomes	SAS	ITU	CSA
HG04022	HG04022	1000 Genomes	SAS	ITU	CSA
HG04023	HG04023	1000 Genomes	SAS	ITU	CSA
HG04025	HG04025	1000 Genomes	SAS	ITU	CSA
HG04026	HG04026	1000 Genomes	SAS	ITU	CSA
HG04029	HG04029	1000 Genomes	SAS	STU	CSA
HG04033	HG04033	1000 Genomes	SAS	STU	CSA
HG04035	HG04035	1000 Genomes	SAS	STU	CSA
HG04036	HG04036	1000 Genomes	SAS	STU	CSA
HG04038	HG04038	1000 Genomes	SAS	STU	CSA
HG04039	HG04039	1000 Genomes	SAS	STU	CSA
HG04042	HG04042	1000 Genomes	SAS	STU	CSA
HG04047	HG04047	1000 Genomes	SAS	STU	CSA
HG04054	HG04054	1000 Genomes	SAS	ITU	CSA
HG04056	HG04056	1000 Genomes	SAS	ITU	CSA
HG04059	HG04059	1000 Genomes	SAS	ITU	CSA
HG04060	HG04060	1000 Genomes	SAS	ITU	CSA
HG04061	HG04061	1000 Genomes	SAS	ITU	CSA
HG04062	HG04062	1000 Genomes	SAS	ITU	CSA
HG04063	HG04063	1000 Genomes	SAS	ITU	CSA
HG04070	HG04070	1000 Genomes	SAS	ITU	CSA
HG04075	HG04075	1000 Genomes	SAS	STU	CSA
HG04076	HG04076	1000 Genomes	SAS	ITU	CSA
HG04080	HG04080	1000 Genomes	SAS	ITU	CSA
HG04090	HG04090	1000 Genomes	SAS	ITU	CSA
HG04093	HG04093	1000 Genomes	SAS	ITU	CSA
HG04094	HG04094	1000 Genomes	SAS	ITU	CSA
HG04096	HG04096	1000 Genomes	SAS	ITU	CSA
HG04098	HG04098	1000 Genomes	SAS	ITU	CSA
HG04099	HG04099	1000 Genomes	SAS	STU	CSA
HG04100	HG04100	1000 Genomes	SAS	STU	CSA
HG04106	HG04106	1000 Genomes	SAS	STU	CSA
HG04107	HG04107	1000 Genomes	SAS	STU	CSA
HG04115	HG04115	1000 Genomes	SAS	STU	CSA
HG04118	HG04118	1000 Genomes	SAS	ITU	CSA
HG04122	HG04122	1000 Genomes	SAS	STU	CSA
HG04127	HG04127	1000 Genomes	SAS	STU	CSA
HG04131	HG04131	1000 Genomes	SAS	BEB	CSA
HG04132	HG04132	1000 Genomes	SAS	BEB	CSA
HG04133	HG04133	1000 Genomes	SAS	BEB	CSA
HG04134	HG04134	1000 Genomes	SAS	BEB	CSA
HG04135	HG04135	1000 Genomes	SAS	BEB	CSA
HG04136	HG04136	1000 Genomes	SAS	BEB	CSA
HG04140	HG04140	1000 Genomes	SAS	BEB	CSA
HG04141	HG04141	1000 Genomes	SAS	BEB	CSA
HG04142	HG04142	1000 Genomes	SAS	BEB	CSA
HG04144	HG04144	1000 Genomes	SAS	BEB	CSA
HG04146	HG04146	1000 Genomes	SAS	BEB	CSA
HG04147	HG04147	1000 Genomes	SAS	BEB	CSA
HG04148	HG04148	1000 Genomes	SAS	BEB	CSA
HG04149	HG04149	1000 Genomes	SAS	BEB	CSA
HG04150	HG04150	1000 Genomes	SAS	BEB	CSA
HG04151	HG04151	1000 Genomes	SAS	BEB	CSA
HG04152	HG04152	1000 Genomes	SAS	BEB	CSA
HG04153	HG04153	1000 Genomes	SAS	BEB	CSA
HG04155	HG04155	1000 Genomes	SAS	BEB	CSA
HG04156	HG04156	1000 Genomes	SAS	BEB	CSA
HG04157	HG04157	1000 Genomes	SAS	BEB	CSA
HG04158	HG04158	1000 Genomes	SAS	BEB	CSA
HG04159	HG04159	1000 Genomes	SAS	BEB	CSA
HG04160	HG04160	1000 Genomes	SAS	BEB	CSA
HG04161	HG04161	1000 Genomes	SAS	BEB	CSA
HG04162	HG04162	1000 Genomes	SAS	BEB	CSA
HG04164	HG04164	1000 Genomes	SAS	BEB	CSA
HG04171	HG04171	1000 Genomes	SAS	BEB	CSA
HG04173	HG04173	1000 Genomes	SAS	BEB	CSA
HG04174	HG04174	1000 Genomes	SAS	BEB	CSA
HG04175	HG04175	1000 Genomes	SAS	BEB	CSA
HG04176	HG04176	1000 Genomes	SAS	BEB	CSA
HG04177	HG04177	1000 Genomes	SAS	BEB	CSA
HG04180	HG04180	1000 Genomes	SAS	BEB	CSA
HG04182	HG04182	1000 Genomes	SAS	BEB	CSA
HG04183	HG04183	1000 Genomes	SAS	BEB	CSA
HG04184	HG04184	1000 Genomes	SAS	BEB	CSA
HG04185	HG04185	1000 Genomes	SAS	BEB	CSA
HG04186	HG04186	1000 Genomes	SAS	BEB	CSA
HG04187	HG04187	1000 Genomes	SAS	BEB	CSA
HG04188	HG04188	1000 Genomes	SAS	BEB	CSA
HG04189	HG04189	1000 Genomes	SAS	BEB	CSA
HG04191	HG04191	1000 Genomes	SAS	BEB	CSA
HG04192	HG04192	1000 Genomes	SAS	BEB	CSA
HG04193	HG04193	1000 Genomes	SAS	BEB	CSA
HG04194	HG04194	1000 Genomes	SAS	BEB	CSA
HG04195	HG04195	1000 Genomes	SAS	BEB	CSA
HG04199	HG04199	1000 Genomes	SAS	STU	CSA
HG04202	HG04202	1000 Genomes	SAS	ITU	CSA
HG04204	HG04204	1000 Genomes	SAS	STU	CSA
HG04206	HG04206	1000 Genomes	SAS	ITU	CSA
HG04209	HG04209	1000 Genomes	SAS	ITU	CSA
HG04210	HG04210	1000 Genomes	SAS	STU	CSA
HG04211	HG04211	1000 Genomes	SAS	ITU	CSA
HG04212	HG04212	1000 Genomes	SAS	ITU	CSA
HG04214	HG04214	1000 Genomes	SAS	ITU	CSA
HG04215	HG04215	1000 Genomes	SAS	STU	CSA
HG04216	HG04216	1000 Genomes	SAS	ITU	CSA
HG04219	HG04219	1000 Genomes	SAS	ITU	CSA
HG04222	HG04222	1000 Genomes	SAS	ITU	CSA
HG04225	HG04225	1000 Genomes	SAS	ITU	CSA
HG04227	HG04227	1000 Genomes	SAS	STU	CSA
HG04228	HG04228	1000 Genomes	SAS	STU	CSA
HG04229	HG04229	1000 Genomes	SAS	STU	CSA
HG04235	HG04235	1000 Genomes	SAS	ITU	CSA
HG04238	HG04238	1000 Genomes	SAS	ITU	CSA
HG04239	HG04239	1000 Genomes	SAS	ITU	CSA
NA06984	NA06984	1000 Genomes	EUR	CEU	EUR
NA06985	NA06985	1000 Genomes	EUR	CEU	EUR
NA06986	NA06986	1000 Genomes	EUR	CEU	EUR
NA06989	NA06989	1000 Genomes	EUR	CEU	EUR
NA06991	NA06991	1000 Genomes	EUR	CEU	EUR
NA06993	NA06993	1000 Genomes	EUR	CEU	EUR
NA06994	NA06994	1000 Genomes	EUR	CEU	EUR
NA06995	NA06995	1000 Genomes	EUR	CEU	EUR
NA06997	NA06997	1000 Genomes	EUR	CEU	EUR
NA07000	NA07000	1000 Genomes	EUR	CEU	EUR
NA07014	NA07014	1000 Genomes	EUR	CEU	EUR
NA07019	NA07019	1000 Genomes	EUR	CEU	EUR
NA07022	NA07022	1000 Genomes	EUR	CEU	EUR
NA07029	NA07029	1000 Genomes	EUR	CEU	EUR
NA07031	NA07031	1000 Genomes	EUR	CEU	EUR
NA07034	NA07034	1000 Genomes	EUR	CEU	EUR
NA07037	NA07037	1000 Genomes	EUR	CEU	EUR
NA07045	NA07045	1000 Genomes	EUR	CEU	EUR
NA07048	NA07048	1000 Genomes	EUR	CEU	EUR
NA07051	NA07051	1000 Genomes	EUR	CEU	EUR
NA07055	NA07055	1000 Genomes	EUR	CEU	EUR
NA07056	NA07056	1000 Genomes	EUR	CEU	EUR
NA07345	NA07345	1000 Genomes	EUR	CEU	EUR
NA07346	NA07346	1000 Genomes	EUR	CEU	EUR
NA07347	NA07347	1000 Genomes	EUR	CEU	EUR
NA07348	NA07348	1000 Genomes	EUR	CEU	EUR
NA07349	NA07349	1000 Genomes	EUR	CEU	EUR
NA07357	NA07357	1000 Genomes	EUR	CEU	EUR
NA07435	NA07435	1000 Genomes	EUR	CEU	EUR
NA10830	NA10830	1000 Genomes	EUR	CEU	EUR
NA10831	NA10831	1000 Genomes	EUR	CEU	EUR
NA10835	NA10835	1000 Genomes	EUR	CEU	EUR
NA10836	NA10836	1000 Genomes	EUR	CEU	EUR
NA10837	NA10837	1000 Genomes	EUR	CEU	EUR
NA10838	NA10838	1000 Genomes	EUR	CEU	EUR
NA10839	NA10839	1000 Genomes	EUR	CEU	EUR
NA10840	NA10840	1000 Genomes	EUR	CEU	EUR
NA10842	NA10842	1000 Genomes	EUR	CEU	EUR
NA10843	NA10843	1000 Genomes	EUR	CEU	EUR
NA10845	NA10845	1000 Genomes	EUR	CEU	EUR
NA10846	NA10846	1000 Genomes	EUR	CEU	EUR
NA10847	NA10847	1000 Genomes	EUR	CEU	EUR
NA10851	NA10851	1000 Genomes	EUR	CEU	EUR
NA10852	NA10852	1000 Genomes	EUR	CEU	EUR
NA10854	NA10854	1000 Genomes	EUR	CEU	EUR
NA10855	NA10855	1000 Genomes	EUR	CEU	EUR
NA10856	NA10856	1000 Genomes	EUR	CEU	EUR
NA10857	NA10857	1000 Genomes	EUR	CEU	EUR
NA10859	NA10859	1000 Genomes	EUR	CEU	EUR
NA10860	NA10860	1000 Genomes	EUR	CEU	EUR
NA10861	NA10861	1000 Genomes	EUR	CEU	EUR
NA10863	NA10863	1000 Genomes	EUR	CEU	EUR
NA10864	NA10864	1000 Genomes	EUR	CEU	EUR
NA10865	NA10865	1000 Genomes	EUR	CEU	EUR
NA11829	NA11829	1000 Genomes	EUR	CEU	EUR
NA11830	NA11830	1000 Genomes	EUR	CEU	EUR
NA11831	NA11831	1000 Genomes	EUR	CEU	EUR
NA11832	NA11832	1000 Genomes	EUR	CEU	EUR
NA11839	NA11839	1000 Genomes	EUR	CEU	EUR
NA11840	NA11840	1000 Genomes	EUR	CEU	EUR
NA11843	NA11843	1000 Genomes	EUR	CEU	EUR
NA11881	NA11881	1000 Genomes	EUR	CEU	EUR
NA11882	NA11882	1000 Genomes	EUR	CEU	EUR
NA11891	NA11891	1000 Genomes	EUR	CEU	EUR
NA11892	NA11892	1000 Genomes	EUR	CEU	EUR
NA11893	NA11893	1000 Genomes	EUR	CEU	EUR
NA11894	NA11894	1000 Genomes	EUR	CEU	EUR
NA11917	NA11917	1000 Genomes	EUR	CEU	EUR
NA11918	NA11918	1000 Genomes	EUR	CEU	EUR
NA11919	NA11919	1000 Genomes	EUR	CEU	EUR
NA11920	NA11920	1000 Genomes	EUR	CEU	EUR
NA11930	NA11930	1000 Genomes	EUR	CEU	EUR
NA11931	NA11931	1000 Genomes	EUR	CEU	EUR
NA11932	NA11932	1000 Genomes	EUR	CEU	EUR
NA11933	NA11933	1000 Genomes	EUR	CEU	EUR
NA11992	NA11992	1000 Genomes	EUR	CEU	EUR
NA11993	NA11993	1000 Genomes	EUR	CEU	EUR
NA11994	NA11994	1000 Genomes	EUR	CEU	EUR
NA11995	NA11995	1000 Genomes	EUR	CEU	EUR
